Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA
132829,STEM,Senior,3.187,2.96,Copywriting/Drafting,Intermediate,3,TRUE,11.97,2,Actively_Encouraged,5,3.348
132830,Business,Freshman,2.857,5.46,Summarizing_Reading,Beginner,3,FALSE,9.8,3,Actively_Encouraged,2,2.942
132831,Business,Junior,3.287,29.95,Ideation,Intermediate,3,FALSE,6.4,7,Actively_Encouraged,8,3.287
132832,Humanities,Junior,3.152,1.98,Direct_Answer_Generation,Advanced,3,FALSE,8.38,2,Allowed_With_Citation,2,3.425
132833,Business,Senior,2.72,14.01,Copywriting/Drafting,Intermediate,3,FALSE,1,4,Actively_Encouraged,5,2.715
132834,Arts,Senior,3.422,20.46,Debugging/Troubleshooting,Intermediate,2,FALSE,1,3,Strict_Ban,3,3.483
132835,STEM,Senior,3.317,8.5,Debugging/Troubleshooting,Beginner,3,FALSE,6.75,4,Allowed_With_Citation,7,3.588
132836,Business,Senior,3.661,7.52,Ideation,Advanced,4,FALSE,5.89,3,Actively_Encouraged,8,4
132837,Humanities,Junior,3.37,12.44,Copywriting/Drafting,Intermediate,3,FALSE,13.71,2,Actively_Encouraged,5,3.546
132838,Business,Junior,3.546,5.63,Debugging/Troubleshooting,Beginner,3,TRUE,12.47,1,Allowed_With_Citation,1,3.985
132839,STEM,Sophomore,3.309,29.4,Debugging/Troubleshooting,Beginner,2,FALSE,1,4,Actively_Encouraged,6,3.502
132840,Business,Junior,3.803,0.86,Debugging/Troubleshooting,Beginner,3,FALSE,8.52,2,Allowed_With_Citation,7,3.63
132841,STEM,Graduate,2.382,29.76,Summarizing_Reading,Beginner,3,TRUE,1.83,4,Allowed_With_Citation,5,2.529
132842,STEM,Junior,3.053,23.57,Summarizing_Reading,Beginner,1,TRUE,8.34,7,Allowed_With_Citation,4,3.154
132843,Business,Graduate,3.619,23.21,Ideation,Intermediate,1,FALSE,7.17,7,Allowed_With_Citation,3,3.731
132844,Business,Freshman,3.21,2.23,Direct_Answer_Generation,Advanced,3,TRUE,11.69,1,Allowed_With_Citation,3,3.463
132845,Medical,Junior,3.537,5.23,Summarizing_Reading,Beginner,2,FALSE,7.31,1,Strict_Ban,4,3.819
132846,Business,Freshman,3.174,1.23,Ideation,Intermediate,4,FALSE,18.5,2,Actively_Encouraged,1,3.55
132847,Business,Sophomore,3.245,3.94,Debugging/Troubleshooting,Advanced,4,TRUE,14.3,2,Allowed_With_Citation,1,3.579
132848,Business,Senior,3.469,9.17,Direct_Answer_Generation,Advanced,4,FALSE,3.3,2,Strict_Ban,9,3.714
132849,Humanities,Senior,3.315,3.23,Copywriting/Drafting,Beginner,3,FALSE,11.1,3,Actively_Encouraged,4,3.374
132850,STEM,Freshman,3.676,0.4,Copywriting/Drafting,Beginner,2,TRUE,1,5,Actively_Encouraged,3,3.643
132851,STEM,Graduate,3.162,6.78,Debugging/Troubleshooting,Advanced,5,TRUE,5.84,3,Allowed_With_Citation,4,3.631
132852,STEM,Graduate,3.47,10.14,Debugging/Troubleshooting,Beginner,2,TRUE,14.05,1,Allowed_With_Citation,2,3.669
132853,Humanities,Graduate,2.466,3.99,Copywriting/Drafting,Beginner,3,TRUE,5.5,4,Allowed_With_Citation,4,2.66
132854,Medical,Sophomore,2.873,1.98,Direct_Answer_Generation,Advanced,4,FALSE,5.32,4,Actively_Encouraged,3,3.034
132855,Arts,Junior,3.51,7.96,Copywriting/Drafting,Intermediate,3,FALSE,1.23,3,Allowed_With_Citation,6,3.399
132856,Medical,Freshman,3.194,8.2,Direct_Answer_Generation,Beginner,2,TRUE,13.58,4,Actively_Encouraged,5,3.361
132857,Medical,Sophomore,3.344,22,Summarizing_Reading,Beginner,2,TRUE,1,5,Allowed_With_Citation,4,3.5
132858,Humanities,Freshman,2.534,15.53,Direct_Answer_Generation,Beginner,2,TRUE,11.02,7,Allowed_With_Citation,4,2.578
132859,STEM,Graduate,2.87,4.53,Copywriting/Drafting,Beginner,2,TRUE,12.25,3,Allowed_With_Citation,4,3.238
132860,Business,Junior,3.275,10.44,Summarizing_Reading,Beginner,3,FALSE,1,6,Actively_Encouraged,4,3.343
132861,Medical,Freshman,3.701,0.44,Copywriting/Drafting,Advanced,4,FALSE,6.41,1,Actively_Encouraged,1,3.627
132862,Humanities,Graduate,3.092,3.22,Direct_Answer_Generation,Advanced,3,FALSE,8.05,3,Allowed_With_Citation,2,3.145
132863,Business,Freshman,3.703,1.07,Debugging/Troubleshooting,Advanced,5,TRUE,16.24,3,Allowed_With_Citation,2,3.941
132864,STEM,Graduate,3.527,10.58,Debugging/Troubleshooting,Advanced,3,TRUE,14.81,3,Allowed_With_Citation,7,4
132865,Humanities,Freshman,2.669,10.2,Direct_Answer_Generation,Intermediate,5,FALSE,3.18,6,Actively_Encouraged,6,2.644
132866,Humanities,Senior,3.59,0.63,Debugging/Troubleshooting,Intermediate,3,TRUE,7.66,1,Allowed_With_Citation,5,3.59
132867,Humanities,Senior,3.03,4.82,Copywriting/Drafting,Beginner,2,FALSE,13.32,5,Strict_Ban,9,3.352
132868,Medical,Senior,3.233,25.86,Summarizing_Reading,Intermediate,2,FALSE,2.57,6,Actively_Encouraged,5,3.568
132869,STEM,Junior,2.952,1.79,Debugging/Troubleshooting,Advanced,4,TRUE,13.4,5,Actively_Encouraged,8,3.487
132870,Medical,Sophomore,2.454,3.86,Copywriting/Drafting,Intermediate,1,TRUE,6.5,2,Allowed_With_Citation,1,2.629
132871,STEM,Sophomore,3.426,0.21,Debugging/Troubleshooting,Intermediate,5,TRUE,11.4,3,Allowed_With_Citation,6,3.588
132872,Medical,Graduate,3.078,17.3,Copywriting/Drafting,Beginner,1,FALSE,8.44,6,Actively_Encouraged,2,3.689
132873,Business,Junior,3.575,11.38,Direct_Answer_Generation,Advanced,5,FALSE,6.14,2,Actively_Encouraged,2,3.885
132874,Business,Senior,3.319,5.38,Ideation,Beginner,1,FALSE,16.98,3,Strict_Ban,5,3.418
132875,STEM,Senior,3.656,20.6,Debugging/Troubleshooting,Beginner,3,TRUE,6.02,6,Allowed_With_Citation,9,3.898
132876,Business,Senior,3.7,2.61,Ideation,Beginner,3,FALSE,12.97,2,Actively_Encouraged,3,4
132877,Medical,Graduate,3.277,1.29,Direct_Answer_Generation,Advanced,4,FALSE,20.77,3,Allowed_With_Citation,6,3.459
132878,STEM,Junior,3.231,6.08,Debugging/Troubleshooting,Intermediate,2,TRUE,5.53,2,Strict_Ban,5,3.319
132879,STEM,Senior,3.144,3.04,Ideation,Intermediate,3,FALSE,7.6,4,Allowed_With_Citation,4,3.138
132880,Humanities,Senior,3.216,0.57,Summarizing_Reading,Intermediate,1,TRUE,3.85,2,Allowed_With_Citation,1,3.391
132881,STEM,Freshman,3.185,2.04,Summarizing_Reading,Beginner,2,TRUE,14.77,1,Allowed_With_Citation,1,3.519
132882,STEM,Graduate,3.407,0.55,Debugging/Troubleshooting,Intermediate,2,FALSE,14.75,2,Allowed_With_Citation,2,3.602
132883,Business,Sophomore,3.285,4.82,Debugging/Troubleshooting,Beginner,2,FALSE,8.96,3,Actively_Encouraged,4,3.575
132884,STEM,Senior,1.981,6.19,Summarizing_Reading,Advanced,3,FALSE,10.58,4,Actively_Encouraged,3,2.461
132885,Business,Graduate,3.351,5.18,Direct_Answer_Generation,Advanced,5,FALSE,11.75,3,Actively_Encouraged,1,3.698
132886,Arts,Senior,3.727,27.35,Copywriting/Drafting,Beginner,1,FALSE,1,10,Actively_Encouraged,8,3.855
132887,Business,Sophomore,3.187,3.62,Copywriting/Drafting,Intermediate,3,TRUE,3.15,1,Actively_Encouraged,3,3.257
132888,STEM,Sophomore,3.911,6.61,Ideation,Intermediate,2,FALSE,16.11,4,Allowed_With_Citation,5,4
132889,Business,Sophomore,3.818,3.58,Summarizing_Reading,Beginner,1,FALSE,9.42,4,Allowed_With_Citation,4,3.918
132890,Humanities,Junior,1.772,18.12,Copywriting/Drafting,Beginner,1,FALSE,12.93,6,Actively_Encouraged,5,2.006
132891,Humanities,Junior,3.327,4.28,Copywriting/Drafting,Beginner,2,TRUE,8.57,2,Allowed_With_Citation,2,3.556
132892,Humanities,Senior,2.807,11.74,Copywriting/Drafting,Intermediate,4,TRUE,14.52,3,Allowed_With_Citation,3,3.254
132893,Medical,Graduate,2.966,0.57,Summarizing_Reading,Intermediate,3,FALSE,17.68,1,Allowed_With_Citation,1,3.124
132894,Business,Freshman,3.189,7.81,Summarizing_Reading,Beginner,3,FALSE,8.52,4,Allowed_With_Citation,4,3.344
132895,STEM,Sophomore,3.606,4.4,Direct_Answer_Generation,Intermediate,1,TRUE,10.62,6,Actively_Encouraged,7,3.387
132896,Humanities,Sophomore,3.456,5.42,Debugging/Troubleshooting,Beginner,1,FALSE,8.79,3,Strict_Ban,4,3.774
132897,Humanities,Freshman,2.717,5.98,Debugging/Troubleshooting,Intermediate,4,FALSE,20.75,4,Strict_Ban,6,3.305
132898,Medical,Sophomore,3.84,5.04,Summarizing_Reading,Intermediate,4,FALSE,13.89,2,Allowed_With_Citation,1,4
132899,Medical,Sophomore,2.529,6.66,Debugging/Troubleshooting,Beginner,2,TRUE,9.06,3,Allowed_With_Citation,1,2.727
132900,Humanities,Junior,3.083,6.48,Copywriting/Drafting,Advanced,5,FALSE,5.4,3,Allowed_With_Citation,7,3.319
132901,Humanities,Freshman,3.016,10.96,Copywriting/Drafting,Intermediate,2,TRUE,16.54,3,Strict_Ban,6,3.247
132902,Business,Sophomore,2.574,35.3,Debugging/Troubleshooting,Intermediate,3,FALSE,4.51,5,Allowed_With_Citation,3,2.865
132903,Humanities,Junior,2.732,5.76,Copywriting/Drafting,Advanced,5,FALSE,10.54,3,Strict_Ban,4,3.106
132904,STEM,Senior,3.616,7.19,Summarizing_Reading,Advanced,5,TRUE,8.91,3,Allowed_With_Citation,6,3.744
132905,Business,Senior,3.106,8.02,Ideation,Beginner,3,FALSE,6,6,Allowed_With_Citation,4,3.252
132906,Humanities,Sophomore,3.697,4.63,Copywriting/Drafting,Beginner,1,FALSE,16.39,3,Actively_Encouraged,5,3.898
132907,Business,Sophomore,2.49,8.49,Ideation,Beginner,3,TRUE,5.81,5,Actively_Encouraged,1,2.441
132908,Humanities,Freshman,3.874,6.57,Copywriting/Drafting,Intermediate,4,FALSE,14.23,2,Strict_Ban,4,3.828
132909,Business,Freshman,3.606,18.6,Debugging/Troubleshooting,Advanced,3,TRUE,6.59,7,Allowed_With_Citation,3,3.908
132910,Business,Graduate,3.35,5.21,Summarizing_Reading,Beginner,2,TRUE,15.25,5,Actively_Encouraged,4,3.644
132911,Business,Senior,3.742,3.74,Debugging/Troubleshooting,Intermediate,3,FALSE,6.57,2,Allowed_With_Citation,10,4
132912,Business,Freshman,3.226,0.97,Direct_Answer_Generation,Beginner,2,FALSE,15.18,4,Actively_Encouraged,6,3.093
132913,Humanities,Graduate,3.475,12.31,Debugging/Troubleshooting,Beginner,1,TRUE,1.37,3,Strict_Ban,8,3.613
132914,STEM,Junior,3.73,1.08,Ideation,Beginner,2,FALSE,11.1,1,Actively_Encouraged,1,3.878
132915,STEM,Senior,3.161,4.69,Summarizing_Reading,Advanced,4,FALSE,12.03,3,Actively_Encouraged,2,3.3
132916,STEM,Junior,2.465,9.7,Debugging/Troubleshooting,Intermediate,1,FALSE,20.01,3,Allowed_With_Citation,6,2.588
132917,STEM,Freshman,3.447,1.62,Summarizing_Reading,Beginner,3,FALSE,14.24,3,Allowed_With_Citation,4,3.58
132918,Business,Sophomore,1.784,2.25,Copywriting/Drafting,Intermediate,3,TRUE,6.66,4,Actively_Encouraged,6,2.007
132919,Humanities,Junior,2.405,3.58,Debugging/Troubleshooting,Intermediate,1,TRUE,11.28,5,Allowed_With_Citation,5,2.561
132920,STEM,Senior,3.864,16.28,Debugging/Troubleshooting,Beginner,2,FALSE,15.95,6,Strict_Ban,8,4
132921,Arts,Senior,3.19,9.03,Ideation,Beginner,3,TRUE,16.78,3,Actively_Encouraged,2,3.71
132922,Business,Senior,3.59,0.81,Summarizing_Reading,Advanced,3,FALSE,7.39,3,Allowed_With_Citation,5,3.835
132923,Humanities,Junior,3.894,0.42,Summarizing_Reading,Advanced,3,FALSE,9.81,3,Strict_Ban,5,3.941
132924,STEM,Senior,2.335,0.49,Debugging/Troubleshooting,Intermediate,5,TRUE,12.49,3,Actively_Encouraged,2,2.377
132925,STEM,Sophomore,3.572,0.89,Copywriting/Drafting,Beginner,1,FALSE,18.41,4,Allowed_With_Citation,3,3.927
132926,Humanities,Graduate,2.744,1.86,Copywriting/Drafting,Intermediate,2,FALSE,2.42,5,Allowed_With_Citation,1,3.134
132927,Medical,Freshman,3.594,11.24,Ideation,Advanced,3,TRUE,13.91,2,Allowed_With_Citation,2,3.983
132928,STEM,Senior,2.224,7.83,Direct_Answer_Generation,Beginner,2,TRUE,16.39,5,Allowed_With_Citation,3,2.494
132929,Business,Freshman,3.832,1.51,Ideation,Beginner,1,FALSE,16.4,4,Actively_Encouraged,4,4
132930,Medical,Sophomore,3.124,11.05,Direct_Answer_Generation,Beginner,1,FALSE,11.36,2,Allowed_With_Citation,5,3.059
132931,Business,Senior,3.604,0.04,Debugging/Troubleshooting,Beginner,2,FALSE,15.73,4,Allowed_With_Citation,4,3.885
132932,Humanities,Senior,3.317,7.08,Copywriting/Drafting,Advanced,3,FALSE,7.31,3,Allowed_With_Citation,6,3.291
132933,Business,Freshman,2.495,6.22,Ideation,Advanced,3,TRUE,10.01,1,Allowed_With_Citation,6,2.723
132934,Arts,Senior,3.757,26.56,Summarizing_Reading,Intermediate,2,TRUE,9.5,7,Allowed_With_Citation,6,4
132935,Business,Freshman,3.057,24.22,Ideation,Advanced,3,TRUE,11.81,7,Actively_Encouraged,2,3.16
132936,Medical,Graduate,3.03,16.31,Direct_Answer_Generation,Beginner,2,TRUE,4.32,6,Strict_Ban,9,3.027
132937,Business,Junior,3.339,3.26,Ideation,Advanced,3,TRUE,10.67,3,Actively_Encouraged,7,3.524
132938,Arts,Freshman,3.718,17.12,Direct_Answer_Generation,Advanced,3,TRUE,12.24,6,Allowed_With_Citation,6,3.643
132939,Medical,Freshman,3.541,8.15,Summarizing_Reading,Intermediate,4,TRUE,6.97,4,Allowed_With_Citation,6,3.73
132940,Business,Sophomore,3.035,8.02,Ideation,Intermediate,1,FALSE,6.32,3,Actively_Encouraged,6,2.931
132941,Business,Sophomore,3.207,10.25,Ideation,Intermediate,3,FALSE,12.8,2,Allowed_With_Citation,1,3.38
132942,Business,Junior,3.212,9.08,Ideation,Intermediate,3,FALSE,17.64,6,Allowed_With_Citation,3,3.526
132943,Arts,Freshman,2.975,9.16,Copywriting/Drafting,Beginner,1,FALSE,13.07,4,Actively_Encouraged,1,3.123
132944,Arts,Sophomore,2.776,14.66,Debugging/Troubleshooting,Beginner,3,TRUE,7.13,2,Allowed_With_Citation,7,2.894
132945,STEM,Freshman,3.306,3.15,Debugging/Troubleshooting,Beginner,3,FALSE,16.53,4,Actively_Encouraged,7,3.456
132946,Business,Senior,2.154,3.95,Summarizing_Reading,Beginner,1,FALSE,8.32,3,Strict_Ban,4,2.387
132947,Arts,Junior,3.585,6.38,Summarizing_Reading,Beginner,3,FALSE,5.6,2,Strict_Ban,4,3.821
132948,Business,Junior,3.238,9.36,Ideation,Beginner,3,FALSE,9.75,2,Allowed_With_Citation,2,3.361
132949,Business,Graduate,3.024,0.37,Direct_Answer_Generation,Intermediate,4,TRUE,14.05,3,Allowed_With_Citation,4,3.336
132950,STEM,Sophomore,3.731,9.61,Debugging/Troubleshooting,Advanced,5,FALSE,2.69,6,Strict_Ban,3,3.849
132951,Humanities,Freshman,3.423,2.9,Summarizing_Reading,Beginner,3,TRUE,10.97,1,Allowed_With_Citation,6,3.613
132952,Arts,Graduate,3.808,9.47,Direct_Answer_Generation,Advanced,3,FALSE,4.45,4,Actively_Encouraged,7,4
132953,Medical,Freshman,2.709,2.67,Copywriting/Drafting,Intermediate,4,TRUE,13.08,3,Actively_Encouraged,3,3.068
132954,STEM,Senior,3.352,40,Ideation,Advanced,3,TRUE,7.4,9,Allowed_With_Citation,4,3.724
132955,Business,Freshman,3.302,10.81,Copywriting/Drafting,Advanced,4,FALSE,1,2,Allowed_With_Citation,5,3.416
132956,Arts,Senior,2.617,11.88,Direct_Answer_Generation,Beginner,1,TRUE,21.55,5,Strict_Ban,8,3.314
132957,Arts,Junior,3.028,10.19,Copywriting/Drafting,Intermediate,3,FALSE,19.09,4,Allowed_With_Citation,7,3.146
132958,Business,Senior,3.07,15.37,Ideation,Intermediate,2,TRUE,10.32,3,Actively_Encouraged,2,3.427
132959,STEM,Senior,3.059,8.78,Direct_Answer_Generation,Advanced,4,FALSE,21.98,4,Actively_Encouraged,2,3.489
132960,Business,Freshman,3.43,7.52,Direct_Answer_Generation,Beginner,1,FALSE,3.1,1,Actively_Encouraged,3,3.283
132961,Arts,Senior,3.04,7.68,Copywriting/Drafting,Intermediate,5,TRUE,2.74,5,Actively_Encouraged,6,3.374
132962,Business,Freshman,3.623,0.12,Debugging/Troubleshooting,Intermediate,5,FALSE,12.75,2,Allowed_With_Citation,4,3.586
132963,Arts,Freshman,2.581,7.93,Direct_Answer_Generation,Advanced,3,FALSE,1.98,2,Actively_Encouraged,4,2.669
132964,Humanities,Freshman,3.126,13.84,Ideation,Beginner,3,FALSE,15.09,6,Allowed_With_Citation,3,3.262
132965,Medical,Freshman,3.85,1.94,Debugging/Troubleshooting,Intermediate,4,FALSE,12.45,2,Actively_Encouraged,1,3.934
132966,Arts,Senior,3.446,17.85,Ideation,Intermediate,3,TRUE,7.86,3,Actively_Encouraged,6,3.833
132967,Business,Graduate,3.247,4.92,Ideation,Beginner,2,FALSE,13.96,5,Actively_Encouraged,5,3.152
132968,Medical,Senior,3.22,4.01,Summarizing_Reading,Intermediate,2,FALSE,8.6,5,Actively_Encouraged,3,3.391
132969,Medical,Senior,3.454,3.73,Summarizing_Reading,Intermediate,1,FALSE,10.68,3,Allowed_With_Citation,7,3.722
132970,Arts,Senior,3.451,15.73,Debugging/Troubleshooting,Intermediate,3,FALSE,12.52,4,Actively_Encouraged,7,3.86
132971,Business,Graduate,3.292,14.37,Direct_Answer_Generation,Beginner,2,FALSE,10.99,3,Allowed_With_Citation,9,3.638
132972,Business,Sophomore,2.626,10.94,Ideation,Intermediate,2,FALSE,8.14,2,Actively_Encouraged,6,2.621
132973,Humanities,Junior,2.943,6.81,Copywriting/Drafting,Advanced,4,FALSE,15.08,5,Actively_Encouraged,8,3.207
132974,STEM,Freshman,1.982,5.16,Debugging/Troubleshooting,Beginner,2,FALSE,6.74,5,Strict_Ban,4,2.132
132975,Business,Junior,3.107,8.33,Debugging/Troubleshooting,Beginner,1,FALSE,7.27,2,Actively_Encouraged,3,3.324
132976,Business,Freshman,3.043,11.95,Ideation,Advanced,4,TRUE,14.75,2,Strict_Ban,3,3.354
132977,STEM,Freshman,3.409,0.33,Direct_Answer_Generation,Advanced,4,FALSE,7.25,2,Allowed_With_Citation,1,3.593
132978,Medical,Freshman,3.855,0.95,Copywriting/Drafting,Beginner,2,FALSE,18.8,1,Strict_Ban,4,3.962
132979,Business,Graduate,3.754,6.26,Ideation,Advanced,5,TRUE,10.46,5,Strict_Ban,4,4
132980,Business,Freshman,3.744,14.26,Summarizing_Reading,Advanced,3,FALSE,14.69,4,Actively_Encouraged,8,4
132981,Humanities,Senior,3.675,19.04,Debugging/Troubleshooting,Intermediate,4,FALSE,15.74,6,Allowed_With_Citation,1,3.774
132982,STEM,Graduate,2.906,7.98,Direct_Answer_Generation,Beginner,1,FALSE,13.1,2,Strict_Ban,3,3.142
132983,Medical,Sophomore,2.317,5.45,Summarizing_Reading,Intermediate,4,FALSE,2.83,3,Actively_Encouraged,5,2.121
132984,Humanities,Senior,3.743,1.97,Copywriting/Drafting,Intermediate,2,FALSE,11.06,3,Allowed_With_Citation,5,4
132985,Business,Sophomore,2.845,4.95,Ideation,Beginner,3,FALSE,15.12,4,Actively_Encouraged,4,3.22
132986,Business,Junior,3.329,10.88,Ideation,Advanced,3,FALSE,17.38,5,Allowed_With_Citation,1,3.842
132987,Business,Graduate,2.995,3.34,Direct_Answer_Generation,Intermediate,3,TRUE,14.53,2,Allowed_With_Citation,1,3.232
132988,Business,Freshman,3.927,15.15,Direct_Answer_Generation,Intermediate,2,TRUE,6.64,2,Allowed_With_Citation,6,3.97
132989,STEM,Sophomore,2.153,0.44,Ideation,Beginner,1,FALSE,9.9,2,Allowed_With_Citation,2,2.389
132990,STEM,Freshman,2.425,3.07,Ideation,Intermediate,2,FALSE,12.44,4,Allowed_With_Citation,7,2.49
132991,Business,Junior,3.255,11.9,Debugging/Troubleshooting,Intermediate,3,TRUE,5.95,2,Actively_Encouraged,6,3.618
132992,Arts,Senior,3.539,3.56,Summarizing_Reading,Intermediate,3,FALSE,10.54,4,Actively_Encouraged,6,3.937
132993,Humanities,Graduate,3.358,0.23,Direct_Answer_Generation,Intermediate,1,TRUE,11.27,3,Allowed_With_Citation,1,3.711
132994,STEM,Freshman,3.534,0.36,Ideation,Advanced,3,TRUE,7.7,4,Strict_Ban,7,3.503
132995,STEM,Freshman,2.993,19.31,Debugging/Troubleshooting,Advanced,5,TRUE,12.9,4,Allowed_With_Citation,3,3.206
132996,Business,Freshman,2.963,3.95,Ideation,Beginner,2,FALSE,10.17,1,Allowed_With_Citation,4,3.029
132997,Humanities,Graduate,2.654,5.74,Copywriting/Drafting,Advanced,5,FALSE,15.6,3,Allowed_With_Citation,6,2.925
132998,STEM,Sophomore,2.298,8.02,Debugging/Troubleshooting,Advanced,3,TRUE,7.72,1,Allowed_With_Citation,6,2.549
132999,Business,Sophomore,3.885,2.67,Ideation,Beginner,1,FALSE,15.38,3,Allowed_With_Citation,4,3.902
133000,STEM,Senior,3.077,4.25,Debugging/Troubleshooting,Beginner,2,TRUE,4.51,2,Strict_Ban,1,3.345
133001,Business,Freshman,3.611,7.34,Ideation,Beginner,2,FALSE,4.56,2,Allowed_With_Citation,4,3.419
133002,Humanities,Sophomore,3.725,0.01,Ideation,Intermediate,2,FALSE,22.8,4,Actively_Encouraged,1,4
133003,Medical,Freshman,2.647,13.2,Summarizing_Reading,Beginner,3,FALSE,9.92,7,Actively_Encouraged,3,2.712
133004,STEM,Graduate,3.461,5,Summarizing_Reading,Advanced,3,FALSE,6.75,5,Allowed_With_Citation,6,3.444
133005,Humanities,Sophomore,2.323,0.84,Copywriting/Drafting,Intermediate,4,FALSE,16.58,2,Strict_Ban,7,2.482
133006,Medical,Sophomore,3.507,2.55,Summarizing_Reading,Advanced,4,TRUE,8.54,1,Allowed_With_Citation,4,3.685
133007,Humanities,Junior,2.857,0.18,Copywriting/Drafting,Intermediate,4,FALSE,5.07,2,Allowed_With_Citation,3,3.059
133008,Business,Freshman,2.037,2.54,Debugging/Troubleshooting,Intermediate,5,FALSE,9.6,3,Actively_Encouraged,4,2.242
133009,Humanities,Senior,1.612,10.61,Debugging/Troubleshooting,Beginner,2,FALSE,5.47,6,Allowed_With_Citation,3,1.774
133010,STEM,Junior,2.715,7.48,Ideation,Intermediate,5,TRUE,9.43,5,Actively_Encouraged,8,2.905
133011,Business,Freshman,3.813,3.58,Debugging/Troubleshooting,Beginner,1,FALSE,7.13,2,Strict_Ban,2,3.856
133012,Medical,Junior,1.658,3.85,Summarizing_Reading,Advanced,4,TRUE,16.47,4,Actively_Encouraged,1,1.785
133013,Humanities,Graduate,3.37,24.07,Copywriting/Drafting,Beginner,3,TRUE,8.85,6,Strict_Ban,10,3.696
133014,Business,Senior,3.247,0.4,Ideation,Advanced,5,FALSE,16.07,3,Actively_Encouraged,7,3.444
133015,Business,Graduate,3.56,20.7,Direct_Answer_Generation,Beginner,2,TRUE,11.44,4,Allowed_With_Citation,4,3.526
133016,Humanities,Graduate,3.356,4.01,Summarizing_Reading,Intermediate,1,FALSE,9.57,3,Actively_Encouraged,1,3.575
133017,Business,Senior,3.13,6.2,Ideation,Intermediate,1,TRUE,16.4,3,Actively_Encouraged,2,3.354
133018,STEM,Sophomore,3.119,9.55,Debugging/Troubleshooting,Advanced,3,FALSE,11.52,5,Actively_Encouraged,7,3.508
133019,Humanities,Senior,2.066,1.48,Debugging/Troubleshooting,Intermediate,3,TRUE,5.98,1,Allowed_With_Citation,1,2.159
133020,Humanities,Sophomore,3.108,14.51,Direct_Answer_Generation,Intermediate,3,FALSE,15.28,6,Allowed_With_Citation,7,3.409
133021,Arts,Junior,1.916,6.82,Copywriting/Drafting,Advanced,4,FALSE,15.73,5,Strict_Ban,4,2.138
133022,Humanities,Graduate,2.938,5.98,Copywriting/Drafting,Intermediate,2,FALSE,14.96,5,Allowed_With_Citation,4,3.269
133023,Business,Freshman,3.191,2.69,Debugging/Troubleshooting,Advanced,4,FALSE,8.96,4,Allowed_With_Citation,1,3.571
133024,STEM,Sophomore,3.676,0.68,Ideation,Beginner,2,FALSE,7.96,5,Strict_Ban,6,4
133025,STEM,Graduate,3.914,25.88,Debugging/Troubleshooting,Beginner,1,TRUE,24.56,5,Strict_Ban,6,4
133026,Business,Senior,3.595,6.65,Direct_Answer_Generation,Intermediate,2,FALSE,16.9,4,Allowed_With_Citation,1,4
133027,Arts,Freshman,2.213,18.99,Copywriting/Drafting,Intermediate,4,TRUE,1,4,Actively_Encouraged,4,2.34
133028,Humanities,Freshman,2.368,0.97,Copywriting/Drafting,Beginner,2,TRUE,17.65,3,Strict_Ban,6,2.488
133029,Humanities,Junior,3.468,4.52,Debugging/Troubleshooting,Intermediate,1,FALSE,16.63,4,Actively_Encouraged,1,3.694
133030,Medical,Senior,3.205,1.18,Summarizing_Reading,Advanced,3,FALSE,6.83,4,Actively_Encouraged,1,3.292
133031,STEM,Senior,3.678,9.68,Debugging/Troubleshooting,Intermediate,4,TRUE,13.79,5,Allowed_With_Citation,3,4
133032,Business,Junior,3.783,10.87,Direct_Answer_Generation,Beginner,2,FALSE,13.81,4,Allowed_With_Citation,6,3.929
133033,Business,Sophomore,2.952,15.74,Direct_Answer_Generation,Intermediate,5,FALSE,5.25,6,Actively_Encouraged,6,2.653
133034,Business,Senior,3.713,3.38,Ideation,Intermediate,1,FALSE,6.08,1,Allowed_With_Citation,2,3.709
133035,Medical,Graduate,3.623,2.07,Copywriting/Drafting,Beginner,3,FALSE,1.08,3,Allowed_With_Citation,5,3.46
